Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
74435,WHOSIS_000001,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2018,,,,,,,79.4 [79.0-79.8],79.36847,79.03397,79.81936,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
76860,WHOSIS_000001,COUNTRY,HRV,YEAR,EUR,Europe,SEX,SEX_BTSX,2003,,,,,,,74.9 [74.8-75.0],74.86053,74.79014,74.97556,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
77050,WHOSIS_000001,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_BTSX,2003,,,,,,,71.8 [71.8-71.9],71.84649,71.77728,71.94887,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
78383,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_MLE,2010,,,,,,,56.5 [55.5-57.4],56.45253,55.54187,57.41035,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
78548,WHOSIS_000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2000,,,,,,,69.4 [69.0-69.9],69.4295,68.95544,69.94709,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
78641,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2009,,,,,,,63.9 [63.2-64.8],63.92267,63.19607,64.83267,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
78702,WHOSIS_000001,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2011,,,,,,,58.2 [57.2-59.1],58.15393,57.21703,59.11252,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
79069,WHOSIS_000001,COUNTRY,GRD,YEAR,AMR,Americas,SEX,SEX_BTSX,2008,,,,,,,70.9 [70.7-71.2],70.92544,70.70439,71.22337,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
79409,WHOSIS_000001,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_BTSX,2014,,,,,,,75.9 [75.7-76.2],75.93393,75.6835,76.22957,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
81245,WHOSIS_000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2019,,,,,,,76.5 [76.2-76.8],76.45406,76.15291,76.83747,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
82845,WHOSIS_000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,SEX_BTSX,2003,,,,,,,51.4 [50.6-52.4],51.43514,50.60781,52.39309,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
83460,WHOSIS_000001,COUNTRY,ITA,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,77.7 [77.6-77.8],77.69726,77.64003,77.75449,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
83671,WHOSIS_000001,COUNTRY,MNE,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,73.7 [73.6-73.9],73.73507,73.58518,73.94428,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
84001,WHOSIS_000001,COUNTRY,DOM,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,70.2 [69.6-70.8],70.19105,69.60448,70.81124,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
84650,WHOSIS_000001,COUNTRY,SSD,YEAR,AFR,Africa,SEX,SEX_FMLE,2021,,,,,,,60.6 [59.3-61.9],60.61474,59.33784,61.90932,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
85352,WHOSIS_000001,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2005,,,,,,,71.5 [71.2-71.9],71.50191,71.19262,71.85542,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
85570,WHOSIS_000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2019,,,,,,,73.2 [72.8-73.7],73.21519,72.77807,73.65184,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
85638,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_MLE,2018,,,,,,,62.7 [62.0-63.5],62.71322,61.95169,63.54607,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
86452,WHOSIS_000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_MLE,2005,,,,,,,60.9 [60.3-61.4],60.85186,60.25556,61.37882,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
86458,WHOSIS_000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2018,,,,,,,76.3 [76.1-76.4],76.26903,76.1413,76.43108,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
87510,WHOSIS_000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_MLE,2000,,,,,,,51.3 [50.4-52.2],51.25032,50.3694,52.24102,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
87930,WHOSIS_000001,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,69.4 [69.0-69.8],69.38331,69.00515,69.82785,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
88304,WHOSIS_000001,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_FMLE,2017,,,,,,,84.2 [84.2-84.3],84.2361,84.22497,84.31571,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
88626,WHOSIS_000001,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2018,,,,,,,65.4 [64.7-66.2],65.44844,64.69851,66.22898,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
90427,WHOSIS_000001,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2009,,,,,,,66.1 [65.6-66.8],66.13688,65.60205,66.80821,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
91201,WHOSIS_000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,72.9 [72.6-73.3],72.92598,72.60472,73.32595,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
93192,WHOSIS_000001,REGION,AMR,YEAR,,,SEX,SEX_BTSX,2001,,,,,,,74.3 [74.1-74.5],74.30398,74.14817,74.5275,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
94686,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,SEX_BTSX,2018,,,,,,,68.2 [67.2-69.2],68.19622,67.20441,69.19753,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
94824,WHOSIS_000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2013,,,,,,,77.3 [77.1-77.6],77.33139,77.10607,77.64464,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
95076,WHOSIS_000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2019,,,,,,,77.3 [76.7-77.9],77.31274,76.74861,77.91513,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
96257,WHOSIS_000001,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_MLE,2011,,,,,,,78.0 [78.0-78.0],77.96442,77.9611,78.04749,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
96460,WHOSIS_000001,COUNTRY,BWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2000,,,,,,,47.2 [45.3-49.1],47.16384,45.28425,49.06464,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
97748,WHOSIS_000001,COUNTRY,PRI,YEAR,AMR,Americas,SEX,SEX_MLE,2006,,,,,,,74.3 [74.2-74.4],74.2777,74.19718,74.42122,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
98275,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_BTSX,2006,,,,,,,74.7 [74.6-74.8],74.69093,74.61938,74.80982,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
100160,WHOSIS_000001,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_MLE,2002,,,,,,,51.7 [50.8-52.7],51.71912,50.8304,52.67859,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
103400,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,SEX,SEX_MLE,2016,,,,,,,66.9 [66.3-67.6],66.91841,66.30456,67.61683,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
104059,WHOSIS_000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2005,,,,,,,65.1 [64.2-66.0],65.07986,64.20111,65.96856,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
104113,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,SEX_MLE,2012,,,,,,,61.7 [60.9-62.5],61.68774,60.91552,62.51974,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
104386,WHOSIS_000001,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2010,,,,,,,76.6 [76.4-76.9],76.63298,76.4205,76.93872,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
105135,WHOSIS_000001,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2012,,,,,,,64.2 [63.3-65.0],64.16738,63.31859,64.99188,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
106008,WHOSIS_000001,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_FMLE,2005,,,,,,,55.2 [54.3-56.2],55.16791,54.31951,56.15152,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
107299,WHOSIS_000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2004,,,,,,,67.3 [66.9-67.8],67.26919,66.86903,67.78259,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
107936,WHOSIS_000001,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_MLE,2013,,,,,,,78.5 [78.5-78.6],78.52883,78.52115,78.61202,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
109833,WHOSIS_000001,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_BTSX,2013,,,,,,,63.3 [62.4-64.2],63.25439,62.44391,64.15368,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
111056,WHOSIS_000001,REGION,SEAR,YEAR,,,SEX,SEX_FMLE,2005,,,,,,,68.0 [67.5-68.5],67.97689,67.47882,68.46724,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
111145,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,SEX_MLE,2019,,,,,,,76.3 [76.3-76.4],76.30311,76.26007,76.40026,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
111190,WHOSIS_000001,COUNTRY,CHE,YEAR,EUR,Europe,SEX,SEX_MLE,2018,,,,,,,81.5 [81.5-81.6],81.52853,81.50913,81.60344,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
111277,WHOSIS_000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_FMLE,2021,,,,,,,79.4 [79.4-79.5],79.39879,79.38158,79.48377,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
112144,WHOSIS_000001,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2018,,,,,,,68.2 [67.2-69.1],68.17591,67.23613,69.09646,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
116290,WHOSIS_000001,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_BTSX,2003,,,,,,,74.3 [74.2-74.3],74.25493,74.23054,74.34715,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
117373,WHOSIS_000001,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_BTSX,2003,,,,,,,52.9 [52.5-53.3],52.93395,52.54237,53.33239,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
119638,WHOSIS_000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,SEX_MLE,2012,,,,,,,69.5 [69.3-69.9],69.52595,69.26732,69.87271,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
120398,WHOSIS_000001,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_MLE,2001,,,,,,,56.3 [55.6-57.0],56.25882,55.59778,56.98179,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
121429,WHOSIS_000001,COUNTRY,MRT,YEAR,AFR,Africa,SEX,SEX_MLE,2016,,,,,,,69.6 [68.9-70.5],69.64545,68.92816,70.50505,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
121505,WHOSIS_000001,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2003,,,,,,,64.1 [63.4-64.8],64.10176,63.40112,64.82364,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
121985,WHOSIS_000001,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_MLE,2013,,,,,,,70.4 [69.8-71.2],70.44673,69.78767,71.15049,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
122176,WHOSIS_000001,COUNTRY,PRY,YEAR,AMR,Americas,SEX,SEX_BTSX,2003,,,,,,,75.0 [74.4-75.8],75.00582,74.44779,75.76013,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
122516,WHOSIS_000001,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_BTSX,2011,,,,,,,80.6 [80.6-80.7],80.6414,80.58258,80.70021,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
123219,WHOSIS_000001,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2017,,,,,,,80.9 [80.7-81.4],80.92702,80.66146,81.44205,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
123404,WHOSIS_000001,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2005,,,,,,,73.4 [73.0-73.9],73.42688,73.03923,73.90025,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
124416,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_BTSX,2014,,,,,,,78.1 [78.1-78.2],78.14332,78.10983,78.24229,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
126465,WHOSIS_000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2005,,,,,,,72.0 [71.5-72.4],71.97193,71.48405,72.43703,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
126833,WHOSIS_000001,COUNTRY,AUT,YEAR,EUR,Europe,SEX,SEX_FMLE,2011,,,,,,,83.3 [83.3-83.4],83.28185,83.26971,83.36298,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
127011,WHOSIS_000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2021,,,,,,,70.6 [70.4-70.9],70.63626,70.42617,70.90153,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
129257,WHOSIS_000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_FMLE,2010,,,,,,,64.3 [63.7-65.0],64.2833,63.72575,64.99191,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
129333,WHOSIS_000001,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_FMLE,2005,,,,,,,81.2 [81.2-81.3],81.21384,81.19099,81.30281,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
129616,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_FMLE,2007,,,,,,,80.3 [79.9-80.8],80.30925,79.93546,80.77822,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
129823,WHOSIS_000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_MLE,2019,,,,,,,78.7 [78.6-78.8],78.66286,78.64194,78.75754,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
130439,WHOSIS_000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2020,,,,,,,76.5 [75.9-77.3],76.50525,75.90277,77.30732,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
130802,WHOSIS_000001,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2002,,,,,,,71.4 [70.7-72.2],71.41568,70.73116,72.24037,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
130823,WHOSIS_000001,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2015,,,,,,,62.9 [61.9-63.8],62.85393,61.90965,63.76769,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
130900,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2000,,,,,,,61.0 [60.2-61.9],60.97633,60.19298,61.85672,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
131171,WHOSIS_000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2000,,,,,,,51.6 [50.6-52.6],51.57349,50.56128,52.64142,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
131949,WHOSIS_000001,COUNTRY,SVK,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,,,,,,,80.0 [80.0-80.1],80.01782,79.97967,80.14764,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
132974,WHOSIS_000001,COUNTRY,GEO,YEAR,EUR,Europe,SEX,SEX_FMLE,2003,,,,,,,74.2 [74.0-74.5],74.19297,73.99405,74.46509,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
134373,WHOSIS_000001,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_MLE,2007,,,,,,,62.3 [61.9-62.7],62.29978,61.94116,62.72825,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
136298,WHOSIS_000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2008,,,,,,,73.1 [73.1-73.3],73.13787,73.07974,73.25069,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
136739,WHOSIS_000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_MLE,2006,,,,,,,75.7 [75.7-75.8],75.71149,75.68573,75.79435,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
137376,WHOSIS_000001,COUNTRY,MDG,YEAR,AFR,Africa,SEX,SEX_MLE,2015,,,,,,,62.3 [61.4-63.4],62.3266,61.41083,63.3927,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
138665,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_BTSX,2018,,,,,,,72.7 [72.2-73.4],72.71826,72.15177,73.40616,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
139101,WHOSIS_000001,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2012,,,,,,,73.5 [72.9-74.2],73.51043,72.89324,74.19532,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
139656,WHOSIS_000001,COUNTRY,MRT,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,,,,,,,68.5 [67.9-69.2],68.45329,67.8516,69.19932,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
139816,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_FMLE,2009,,,,,,,79.0 [79.0-79.1],79.04312,78.98891,79.14989,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
139931,WHOSIS_000001,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_MLE,2001,,,,,,,69.9 [69.7-70.3],69.93621,69.66157,70.27396,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
139979,WHOSIS_000001,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2014,,,,,,,64.8 [63.9-65.6],64.81259,63.93629,65.64746,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
140047,WHOSIS_000001,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,58.7 [57.7-59.6],58.72901,57.74131,59.59282,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
140186,WHOSIS_000001,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2000,,,,,,,62.0 [61.3-62.9],62.03203,61.34643,62.86744,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
141996,WHOSIS_000001,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,SEX_FMLE,2007,,,,,,,45.1 [43.8-46.9],45.08337,43.80903,46.91804,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
142984,WHOSIS_000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,,,,,,,62.0 [61.3-62.6],61.97481,61.30121,62.57851,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
144432,WHOSIS_000001,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_BTSX,2011,,,,,,,59.8 [58.9-60.7],59.79459,58.91272,60.65533,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
144728,WHOSIS_000001,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2018,,,,,,,79.7 [79.1-80.3],79.67534,79.12313,80.25654,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
145209,WHOSIS_000001,COUNTRY,MNE,YEAR,EUR,Europe,SEX,SEX_FMLE,2001,,,,,,,75.8 [75.6-76.0],75.78388,75.64417,75.99729,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
146082,WHOSIS_000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2015,,,,,,,76.4 [76.1-76.9],76.44591,76.13321,76.92544,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
146804,WHOSIS_000001,COUNTRY,BLR,YEAR,EUR,Europe,SEX,SEX_FMLE,2003,,,,,,,74.5 [74.5-74.6],74.51765,74.4548,74.64371,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
148945,WHOSIS_000001,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,49.8 [49.1-50.6],49.79923,49.09548,50.59983,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
